npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z
855566	LDF4_Advance_Temp_13	on_wake_up	0	7		2	var	0	1	0	vb_d	0.0	0.0	0.0
855566	LDF4_Advance_Temp_13	on_wake_up	0	7		3	var	0	-1	0	vb_l	0.0	0.0	0.0
855566	LDF4_Advance_Temp_13	on_wake_up	0	7		4	var	-1	0	0	li_killer_v07	0.0	0.0	0.0
855566	LDF4_Advance_Temp_13	on_wake_up	0	7		5	broadcast	30009	50	0		0.0	0.0	0.0
855567	LDF4_Advance_Temp_14	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855567	LDF4_Advance_Temp_14	on_wake_up	0	7		0	var	1	0	0	v07	0.0	0.0	0.0
855567	LDF4_Advance_Temp_14	on_wake_up	0	7		1	var	0	-1	0	vb_l	0.0	0.0	0.0
855567	LDF4_Advance_Temp_14	on_wake_up	0	7		2	var	-1	0	0	li_killer_v07	0.0	0.0	0.0
855567	LDF4_Advance_Temp_14	on_wake_up	0	7		3	broadcast	30009	50	0		0.0	0.0	0.0
855567	LDF4_Advance_Temp_14	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	da_killer_v08	0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402526	0	0		0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_idle_timer	1	7	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_wake_up	0	7		1	var	3	0	0	v08	0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_wake_up	0	7		2	var	0	1	0	vc_d	0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_wake_up	0	7		3	var	0	-1	0	vc_l	0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_wake_up	0	7		4	var	-1	0	0	li_killer_v08	0.0	0.0	0.0
855568	LDF4_Advance_Temp_15	on_wake_up	0	7		5	broadcast	30009	50	0		0.0	0.0	0.0
855569	LDF4_Advance_Temp_16	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855569	LDF4_Advance_Temp_16	on_wake_up	0	7		0	var	1	0	0	v08	0.0	0.0	0.0
855569	LDF4_Advance_Temp_16	on_wake_up	0	7		1	var	0	-1	0	vc_l	0.0	0.0	0.0
855569	LDF4_Advance_Temp_16	on_wake_up	0	7		2	var	-1	0	0	li_killer_v08	0.0	0.0	0.0
855569	LDF4_Advance_Temp_16	on_wake_up	0	7		3	broadcast	30009	50	0		0.0	0.0	0.0
855569	LDF4_Advance_Temp_16	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	da_killer_v09	0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402527	0	0		0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_idle_timer	1	7	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_wake_up	0	7		1	var	3	0	0	v09	0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_wake_up	0	7		2	var	0	1	0	vc_d	0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_wake_up	0	7		3	var	0	-1	0	vc_l	0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_wake_up	0	7		4	var	-1	0	0	li_killer_v09	0.0	0.0	0.0
855570	LDF4_Advance_Temp_17	on_wake_up	0	7		5	broadcast	30009	50	0		0.0	0.0	0.0
855571	LDF4_Advance_Temp_18	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855571	LDF4_Advance_Temp_18	on_wake_up	0	7		0	var	1	0	0	v09	0.0	0.0	0.0
855571	LDF4_Advance_Temp_18	on_wake_up	0	7		1	var	0	-1	0	vc_l	0.0	0.0	0.0
855571	LDF4_Advance_Temp_18	on_wake_up	0	7		2	var	-1	0	0	li_killer_v09	0.0	0.0	0.0
855571	LDF4_Advance_Temp_18	on_wake_up	0	7		3	broadcast	30009	50	0		0.0	0.0	0.0
855571	LDF4_Advance_Temp_18	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	da_killer_v10	0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402528	0	0		0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_idle_timer	1	7	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_wake_up	0	7		1	var	3	0	0	v10	0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_wake_up	0	7		2	var	0	1	0	vd_d	0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_wake_up	0	7		3	var	0	-1	0	vd_l	0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_wake_up	0	7		4	var	-1	0	0	li_killer_v10	0.0	0.0	0.0
855572	LDF4_Advance_Temp_19	on_wake_up	0	7		5	broadcast	30009	50	0		0.0	0.0	0.0
855573	LDF4_Advance_Temp_20	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855573	LDF4_Advance_Temp_20	on_wake_up	0	7		0	var	1	0	0	v10	0.0	0.0	0.0
855573	LDF4_Advance_Temp_20	on_wake_up	0	7		1	var	0	-1	0	vd_l	0.0	0.0	0.0
855573	LDF4_Advance_Temp_20	on_wake_up	0	7		2	var	-1	0	0	li_killer_v10	0.0	0.0	0.0
855573	LDF4_Advance_Temp_20	on_wake_up	0	7		3	broadcast	30009	50	0		0.0	0.0	0.0
855573	LDF4_Advance_Temp_20	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	da_killer_v11	0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402529	0	0		0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_idle_timer	1	7	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_wake_up	0	7		1	var	3	0	0	v11	0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_wake_up	0	7		2	var	0	1	0	vd_d	0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_wake_up	0	7		3	var	0	-1	0	vd_l	0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_wake_up	0	7		4	var	-1	0	0	li_killer_v11	0.0	0.0	0.0
855574	LDF4_Advance_Temp_21	on_wake_up	0	7		5	broadcast	30009	50	0		0.0	0.0	0.0
855575	LDF4_Advance_Temp_22	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855575	LDF4_Advance_Temp_22	on_wake_up	0	7		0	var	1	0	0	v11	0.0	0.0	0.0
855575	LDF4_Advance_Temp_22	on_wake_up	0	7		1	var	0	-1	0	vd_l	0.0	0.0	0.0
855575	LDF4_Advance_Temp_22	on_wake_up	0	7		2	var	-1	0	0	li_killer_v11	0.0	0.0	0.0
855575	LDF4_Advance_Temp_22	on_wake_up	0	7		3	broadcast	30009	50	0		0.0	0.0	0.0
855575	LDF4_Advance_Temp_22	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	da_killer_v12	0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402530	0	0		0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_idle_timer	1	7	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_wake_up	0	7		1	var	3	0	0	v12	0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_wake_up	0	7		2	var	0	1	0	vc_d	0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_wake_up	0	7		3	var	0	-1	0	vc_l	0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_wake_up	0	7		4	var	-1	0	0	li_killer_v12	0.0	0.0	0.0
855576	LDF4_Advance_Temp_23	on_wake_up	0	7		5	broadcast	30009	50	0		0.0	0.0	0.0
855577	LDF4_Advance_Temp_24	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855577	LDF4_Advance_Temp_24	on_wake_up	0	7		0	var	1	0	0	v12	0.0	0.0	0.0
855577	LDF4_Advance_Temp_24	on_wake_up	0	7		1	var	0	-1	0	vc_l	0.0	0.0	0.0
855577	LDF4_Advance_Temp_24	on_wake_up	0	7		2	var	-1	0	0	li_killer_v12	0.0	0.0	0.0
855577	LDF4_Advance_Temp_24	on_wake_up	0	7		3	broadcast	30009	50	0		0.0	0.0	0.0
855577	LDF4_Advance_Temp_24	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v01	0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402519	0	0		0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_wake_up	0	7		1	var	2	0	0	v01	0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_wake_up	0	7		2	var	0	1	0	vd_l	0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_wake_up	0	7		3	var	0	-1	0	vd_d	0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855578	LDF4_Advance_Temp_25	on_wake_up	0	7		5	var	-1	0	0	da_killer_v01	0.0	0.0	0.0
855579	LDF4_Advance_Temp_26	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855579	LDF4_Advance_Temp_26	on_wake_up	0	7		0	var	1	0	0	v01	0.0	0.0	0.0
855579	LDF4_Advance_Temp_26	on_wake_up	0	7		1	var	0	-1	0	vd_d	0.0	0.0	0.0
855579	LDF4_Advance_Temp_26	on_wake_up	0	7		2	var	-1	0	0	da_killer_v01	0.0	0.0	0.0
855579	LDF4_Advance_Temp_26	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855579	LDF4_Advance_Temp_26	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v02	0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402520	0	0		0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_wake_up	0	7		1	var	2	0	0	v02	0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_wake_up	0	7		2	var	0	1	0	va_l	0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_wake_up	0	7		3	var	0	-1	0	va_d	0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855580	LDF4_Advance_Temp_27	on_wake_up	0	7		5	var	-1	0	0	da_killer_v02	0.0	0.0	0.0
855581	LDF4_Advance_Temp_28	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855581	LDF4_Advance_Temp_28	on_wake_up	0	7		0	var	1	0	0	v02	0.0	0.0	0.0
855581	LDF4_Advance_Temp_28	on_wake_up	0	7		1	var	0	-1	0	va_d	0.0	0.0	0.0
855581	LDF4_Advance_Temp_28	on_wake_up	0	7		2	var	-1	0	0	da_killer_v02	0.0	0.0	0.0
855581	LDF4_Advance_Temp_28	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855581	LDF4_Advance_Temp_28	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v03	0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402521	0	0		0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_wake_up	0	7		1	var	2	0	0	v03	0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_wake_up	0	7		2	var	0	1	0	va_l	0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_wake_up	0	7		3	var	0	-1	0	va_d	0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855582	LDF4_Advance_Temp_29	on_wake_up	0	7		5	var	-1	0	0	da_killer_v03	0.0	0.0	0.0
855583	LDF4_Advance_Temp_30	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855583	LDF4_Advance_Temp_30	on_wake_up	0	7		0	var	1	0	0	v03	0.0	0.0	0.0
855583	LDF4_Advance_Temp_30	on_wake_up	0	7		1	var	0	-1	0	va_d	0.0	0.0	0.0
855583	LDF4_Advance_Temp_30	on_wake_up	0	7		2	var	-1	0	0	da_killer_v03	0.0	0.0	0.0
855583	LDF4_Advance_Temp_30	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855583	LDF4_Advance_Temp_30	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v04	0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402522	0	0		0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_wake_up	0	7		1	var	2	0	0	v04	0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_wake_up	0	7		2	var	0	1	0	va_l	0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_wake_up	0	7		3	var	0	-1	0	va_d	0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855584	LDF4_Advance_Temp_31	on_wake_up	0	7		5	var	-1	0	0	da_killer_v04	0.0	0.0	0.0
855585	LDF4_Advance_Temp_32	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855585	LDF4_Advance_Temp_32	on_wake_up	0	7		0	var	1	0	0	v04	0.0	0.0	0.0
855585	LDF4_Advance_Temp_32	on_wake_up	0	7		1	var	0	-1	0	va_d	0.0	0.0	0.0
855585	LDF4_Advance_Temp_32	on_wake_up	0	7		2	var	-1	0	0	da_killer_v04	0.0	0.0	0.0
855585	LDF4_Advance_Temp_32	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855585	LDF4_Advance_Temp_32	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v05	0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402523	0	0		0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_wake_up	0	7		1	var	2	0	0	v05	0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_wake_up	0	7		2	var	0	1	0	vb_l	0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_wake_up	0	7		3	var	0	-1	0	vb_d	0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855586	LDF4_Advance_Temp_33	on_wake_up	0	7		5	var	-1	0	0	da_killer_v05	0.0	0.0	0.0
855587	LDF4_Advance_Temp_34	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855587	LDF4_Advance_Temp_34	on_wake_up	0	7		0	var	1	0	0	v05	0.0	0.0	0.0
855587	LDF4_Advance_Temp_34	on_wake_up	0	7		1	var	0	-1	0	vb_d	0.0	0.0	0.0
855587	LDF4_Advance_Temp_34	on_wake_up	0	7		2	var	-1	0	0	da_killer_v05	0.0	0.0	0.0
855587	LDF4_Advance_Temp_34	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855587	LDF4_Advance_Temp_34	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v06	0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402524	0	0		0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_wake_up	0	7		1	var	2	0	0	v06	0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_wake_up	0	7		2	var	0	1	0	vb_l	0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_wake_up	0	7		3	var	0	-1	0	vb_d	0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855588	LDF4_Advance_Temp_35	on_wake_up	0	7		5	var	-1	0	0	da_killer_v06	0.0	0.0	0.0
855589	LDF4_Advance_Temp_36	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855589	LDF4_Advance_Temp_36	on_wake_up	0	7		0	var	1	0	0	v06	0.0	0.0	0.0
855589	LDF4_Advance_Temp_36	on_wake_up	0	7		1	var	0	-1	0	vb_d	0.0	0.0	0.0
855589	LDF4_Advance_Temp_36	on_wake_up	0	7		2	var	-1	0	0	da_killer_v06	0.0	0.0	0.0
855589	LDF4_Advance_Temp_36	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855589	LDF4_Advance_Temp_36	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v07	0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402525	0	0		0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_wake_up	0	7		1	var	2	0	0	v07	0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_wake_up	0	7		2	var	0	1	0	vb_l	0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_wake_up	0	7		3	var	0	-1	0	vb_d	0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855590	LDF4_Advance_Temp_37	on_wake_up	0	7		5	var	-1	0	0	da_killer_v07	0.0	0.0	0.0
855591	LDF4_Advance_Temp_38	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855591	LDF4_Advance_Temp_38	on_wake_up	0	7		0	var	1	0	0	v07	0.0	0.0	0.0
855591	LDF4_Advance_Temp_38	on_wake_up	0	7		1	var	0	-1	0	vb_d	0.0	0.0	0.0
855591	LDF4_Advance_Temp_38	on_wake_up	0	7		2	var	-1	0	0	da_killer_v07	0.0	0.0	0.0
855591	LDF4_Advance_Temp_38	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855591	LDF4_Advance_Temp_38	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v08	0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402526	0	0		0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_wake_up	0	7		1	var	2	0	0	v08	0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_wake_up	0	7		2	var	0	1	0	vc_l	0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_wake_up	0	7		3	var	0	-1	0	vc_d	0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855592	LDF4_Advance_Temp_39	on_wake_up	0	7		5	var	-1	0	0	da_killer_v08	0.0	0.0	0.0
855593	LDF4_Advance_Temp_40	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855593	LDF4_Advance_Temp_40	on_wake_up	0	7		0	var	1	0	0	v08	0.0	0.0	0.0
855593	LDF4_Advance_Temp_40	on_wake_up	0	7		1	var	0	-1	0	vc_d	0.0	0.0	0.0
855593	LDF4_Advance_Temp_40	on_wake_up	0	7		2	var	-1	0	0	da_killer_v08	0.0	0.0	0.0
855593	LDF4_Advance_Temp_40	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855593	LDF4_Advance_Temp_40	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v09	0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_idle_timer	0	7	count:0:0:1:1	1	timer	10000	0	0		0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_idle_timer	0	7	count:0:0:1:1	2	sysmsg	1402527	0	0		0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_idle_timer	1	6	count:0:1:2:1	0	despawn_self	0	0	0		0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_wake_up	0	7		0	timer	1200000	0	0		0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_wake_up	0	7		1	var	2	0	0	v09	0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_wake_up	0	7		2	var	0	1	0	vc_l	0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_wake_up	0	7		3	var	0	-1	0	vc_d	0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_wake_up	0	7		4	broadcast	30010	50	0		0.0	0.0	0.0
855594	LDF4_Advance_Temp_41	on_wake_up	0	7		5	var	-1	0	0	da_killer_v09	0.0	0.0	0.0
855595	LDF4_Advance_Temp_42	on_idle_timer	0	7	count:0:0:1:0	0	despawn_self	0	0	0		0.0	0.0	0.0
855595	LDF4_Advance_Temp_42	on_wake_up	0	7		0	var	1	0	0	v09	0.0	0.0	0.0
855595	LDF4_Advance_Temp_42	on_wake_up	0	7		1	var	0	-1	0	vc_d	0.0	0.0	0.0
855595	LDF4_Advance_Temp_42	on_wake_up	0	7		2	var	-1	0	0	da_killer_v09	0.0	0.0	0.0
855595	LDF4_Advance_Temp_42	on_wake_up	0	7		3	broadcast	30010	50	0		0.0	0.0	0.0
855595	LDF4_Advance_Temp_42	on_wake_up	0	7		4	timer	10000	0	0		0.0	0.0	0.0
855596	LDF4_Advance_Temp_43	on_idle_timer	0	7	count:0:0:1:1	0	var	1	0	0	li_killer_v10	0.0	0.0	0.0
